"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Lesotho","LSO","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","11.7408906882591","12.5490196078431","14.38127090301","14.8809523809524","15.3638814016173","15.5612244897959","10.8641975308642","12.0481927710843","12.075643654591","13.5823429541596","12.2199592668024","12.7970749542962","16.0771704180064","14.268727705113","13.6585365853659","14.4665461121157","17.9127725856698","11.8976799524093","17.2562553925798","22.1039705280393","21.0056530794406","19.2913385826772","","","","","","","","","","","","","","","","","","","","","","","","","","53.2487600192534","52.9184829037571","44.7633289777901","42.1262589311215","47.7228451203639","41.7959336745045","38.2496647077566","38.1496953255837","42.8918037123102","45.779665212824","47.4769339969405","49.8331114219045","46.2093281781161","44.1643881452948","45.3527744496566","47.2244186111779","",
"Late-demographic dividend","LTE","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","13.3254923176476","13.0471633297348","15.3084003704826","17.1431655151568","18.4192836634363","17.5524992336538","16.323425036584","15.943079057097","16.4225486733091","15.5031470329239","15.7666879993087","18.7672995881356","20.298593755694","22.1683272009025","21.9994685340906","21.162854601727","36.0909654204432","29.0857041622774","26.4590914612005","25.5371985820688","24.3856814121484","25.0639202702759","25.5371988702975","29.2007859698293","31.7491589971866","31.6099994346914","32.9481262804368","35.6448229111801","38.1680602999081","38.9542984417603","39.4883200807597","38.1221990303739","37.1622850654499","31.0324418381883","32.2363605405557","32.4788326015006","31.9268122724698","31.0835632701701","30.5063588029366","29.4117197926972","28.0772312887827","28.3775321827284","28.8101442340859","28.1207434322555","27.6310977186661","29.6739097741617","31.2629920603267","29.594202436433",
"Lithuania","LTU","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.1618158329912","41.9533878019995","44.9740433621513","39.1275918868389","32.4181587307582","38.593931417507","44.0970221232765","47.403784740333","46.2209840771133","48.7713580307085","55.129678025987","57.0374548746781","51.6412116291977","57.6213269862551","51.7893007830051","63.9423585065945","72.8810089085961","78.2266282268662","78.668573312647","72.2704251906117","68.7776407338805","67.5873830562834","73.5951637391515","75.2054048902229","77.2441152993638","73.0980776598689","80.0660156686909","86.7990151985414","78.4944426623894",
"Luxembourg","LUX","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","89.7888321681727","89.0428990529317","83.7267740495879","90.2413963489159","103.680272728456","93.4161485884498","89.0221256926869","87.7438954120396","84.6292813546145","91.8497769059015","89.4220278535216","87.5293514159411","89.9102057635906","91.1567394653293","102.120779569068","109.56099256694","100.263370877089","97.4720279652175","99.0372478350919","101.813958469321","99.7128836405077","99.6055988954344","98.5986148902292","98.8648330721503","102.139638596495","104.478825699709","107.981098142476","116.220951847375","127.697126548548","129.936451950794","147.644884433486","146.200905707728","136.361720123078","132.848052488235","143.73436357449","153.824409812811","167.740311680643","169.576705513534","161.494761789301","147.925083013145","162.709857140044","169.489123436331","171.211788066768","176.383330927429","182.782592419634","191.835449041844","191.098633740622","192.747503540731","197.501337465788","206.411649793168","203.120263264672","213.222678669104","211.278205574688","212.530618289922",
"Latvia","LVA","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.5625159970705","40.4153171422439","39.7008219446166","39.2364483083402","35.0283740541451","36.7848682898279","38.0007434111274","36.5395744771967","36.046475305097","38.9123347496374","42.9698410514204","39.7452403866307","38.2615915654077","39.25750458386","42.2140348572485","53.2583793215163","59.7798909523655","61.4437531058355","60.3951732405058","61.1547282077451","60.2753827650078","59.6070823895513","61.589439363058","61.4589417496788","60.0210271401091","60.7512914046754","64.5912408829164","72.8935254757134","64.059594654988",
"Macao SAR, China","MAC","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","110.558132995923","112.451223838241","114.321152561778","105.874254245067","108.430398305775","110.292710924048","106.189208281258","104.33362469522","98.252688172043","91.6351449996682","82.0898950968631","76.1591457876432","73.5603813770179","73.9856079227673","74.0126630986113","73.9307465364642","74.1657140750028","76.1905671915609","89.2622634221707","91.2251415299753","93.2640999662276","92.8613542564289","94.7705605396922","84.3863881332444","78.5453812156553","78.8825827872669","79.6944953421213","78.5098890133033","87.4228418961314","90.3387512777639","90.7725744754839","90.6557309363456","85.641344899616","78.5067332391829","76.6414870235109","80.5341991834433","82.6699616409331","82.706393125478","61.4680620928429","90.9384251752539","86.1276246369981","92.6836338338454",
"St. Martin (French part)","MAF","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","23.5716346603976","21.7539721653939","18.0202657892752","17.9222137434207","19.4901490844035","18.1635388739946","18.9612530915087","17.9034769071095","18.4838417396557","18.377617836463","17.6369811697717","16.9533203036226","18.5739987149283","20.8367139959432","27.556648777579","22.4728790750048","17.9150533572575","16.8959627017142","16.3708887841317","17.0101381300066","19.3359340662894","22.6712108719853","21.6047391159307","22.7546982135498","25.6341792993627","25.5132262987926","21.8823676849516","22.4812530281349","24.9965468597217","22.5549372963548","24.5593205075626","22.3187677496636","22.1721546193877","22.06075149691","20.9385014625219","22.6732200383806","21.8359749586865","23.9241178671875","21.0424357067532","22.6346692831278","24.1968278897887","25.3955453600676","25.9443798115524","24.676486583266","25.3492055058078","27.9958996339897","29.6289667970785","31.4277738089785","32.4722234084439","25.7171775388093","29.7889486802284","31.9544842646976","32.0970961451136","30.2532656391617","30.1329866374292","29.9958538899695","30.7345951424219","32.6064609907781","33.8284373726717","34.093057468891","30.7941069539783","33.1838111219108","44.8096391556492","43.9529533273613",
"Monaco","MCO","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.1260240612434","55.3282551648836","53.2001155100244","45.0195365920155","52.3183763996002","49.6001138108804","50.0550428204431","52.4638965185895","53.3131901951555","51.1939123376623","51.1635849357272","45.256336863744","45.5804735167509","40.8187486093894","36.8721225187512","27.8296130640861","32.5404575697943","31.1328505372467","32.0926131660285","31.5279635595633","31.8069217883307","32.8664989349745","32.5328465977446","30.6963699430194","31.1910849579769","27.9143362637536","30.6487877126898","41.2404935723512","35.5383931498865",
"Madagascar","MDG","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","10.030184184754","14.6047493240543","13.7550293037585","12.7804480657338","13.3027974495759","13.2117044602017","17.2947153056537","17.5142528784686","17.7503387756611","18.1092696591935","19.1603376936907","14.4446683335605","14.2629743933548","14.2478557674161","15.5261612545993","15.8595183896258","15.1637418440442","16.4449912625261","17.1510383095361","14.5753818087218","10.6653459581733","8.88982771406123","8.46237429039146","8.14920432298747","10.749774526691","9.89480359560201","9.84529598057477","14.1396375165273","13.5843061941404","15.3561543584554","12.870270784698","15.9724482649834","14.4961539980932","13.8096925419606","20.0198021726596","20.9868976053949","17.024861564074","16.142942543952","16.4123755851733","18.3466200690167","19.1196684495627","20.070249419803","21.8155744053565","13.6941628175957","19.4573064554058","24.3193861068762","27.4869137812158","27.7962071422596","27.7071993998824","20.3758298355971","21.8743805186609","22.7196386760737","21.7806921029485","23.2721660778614","28.2819119746319","28.3906461296836","29.0925694335543","30.9026308764808","31.5360236539412","28.4244012431975","20.1420748833617","22.7742898827032","30.3737702511328","32.5295902770758",
"Maldives","MDV","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa","MEA","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.8065399633697","32.6757192844206","32.7405787297407","33.4438967968156","28.5867297078121","33.3306841693311","39.5000422206251","35.4916007283195","37.4471449084356","40.1318070726787","44.4091139150381","49.1380146715272","50.5112146199715","49.9988656096867","51.9844549826328","42.1387999369484","44.3160550175243","47.4150800837729","48.3584842121606","48.266635323741","45.1321942799717","38.2634590738188","35.8654422680591","39.2648872972266","43.0542287355809","40.8867852105216","34.5184354251697","","","",
"Mexico","MEX","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","8.50552147239264","8.41248587570622","8.5691052631579","8.32014150943396","7.63306772908367","7.63424908424908","7.4710197368421","6.86774096385542","7.03792915531335","7.54647783251231","7.75461711711712","7.64040816326531","8.06017699115044","8.41201157742402","8.40866666666667","6.89445454545455","8.48983223924143","10.3190914007572","10.4709713307659","11.1891623207301","10.1426200972023","9.86156842726433","14.4268658825073","18.1150347501194","16.5671428958152","14.5663148904797","16.682179926956","18.5365670042589","20.0960561464169","19.1321993029959","18.7044710491717","16.4333900336044","15.256744442975","11.5959846826597","12.7545957125272","22.8659269211958","24.7231319521416","23.2555721469271","23.221749395164","23.4168592490374","24.2311734715837","21.5412102021393","21.851761920846","23.6555935090553","25.1033560080055","25.4870738285114","26.5547481705759","26.7810613279257","27.0200612345202","26.5132697232887","29.0174601154993","30.4429662274867","31.539450391413","30.755800584349","31.462992199988","34.1627726873238","36.8156772514808","37.5140886198874","39.0439304419331","38.4970333000564","39.2434324403369","40.6773203628452","42.761030737711","36.2034566193252",
"Marshall Islands","MHL","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.3185561008068","23.3003481931841","25.8550141475914","24.755217047782","22.306432150001","28.8235291428949","25.4496245628276","27.3304838630414","30.2150229309224","30.3137108744042","32.7803895781948","25.2057450059093","26.1674564528219","29.4567683772045","27.9140303959298","36.2040249582597","51.3489980451631","54.919650241781","51.3176211213541","49.7690525667067","44.3573572553207","36.6566653215587","39.2533189823972","39.8289198193646","37.2063266205984","35.6430815394755","46.7963986435575","46.2726141874507","",
"Middle income","MIC","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","9.64840775000449","9.88963248241213","9.73263380158143","9.76015090007419","9.39712084026895","8.98627346850624","9.28946776647378","9.30482120475709","9.5005796559511","9.23067136543087","9.32597950149035","9.72673593372513","10.3458731704606","12.4508482815523","16.1812052825355","14.5722438936651","15.6767904231033","15.7182401177295","15.6734367451923","17.539262383073","17.859128205313","14.8738856271285","15.2638240104359","15.5815713855832","15.8174160294494","14.8696929082433","13.5438556330042","16.0455214448476","17.2710599552004","18.0358050163869","17.81083756328","18.785232823839","19.1896000581135","18.500672473833","19.2838505213144","20.0531344067313","19.8973154924514","20.6114976959333","20.1467974069773","22.3002284563989","24.4434375397837","23.9227586643546","25.6517736467557","27.1625313514322","29.4448083288384","30.4371132532255","31.3143329206913","30.8256805521012","30.9489444566446","25.4612460165501","26.619574679259","27.3106855430195","26.8531845008097","26.0559499801319","25.0576498890151","23.3302958724833","22.2856382863747","22.8672017101497","23.6770202978368","22.8959461106879","21.9449864513307","24.1830189607899","25.8800008211282","24.4946013248647",
"North Macedonia","MKD","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.5678571428571","21.7757231404959","51.6639045623086","44.4450307714557","36.3116883116883","31.3839303239845","21.3048439326914","23.4909339016574","23.2667286885206","23.0418595204847","32.9468400859053","29.1989080521251","26.3008496370576","27.6563674663372","30.7041661621306","34.8076006574873","37.791482499104","44.1166137912355","43.2244691363976","32.8055433623879","39.7897533935824","47.1242131386987","45.3742530045875","43.396474533315","47.6628552909135","48.7379999069691","50.663842164107","55.145719342637","60.3751373173263","62.4080567878813","57.771485775759","65.4438648561578","73.958370946073","72.7938368639002",
"Mali","MLI","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","11.3616406082191","10.2225699807242","11.2036320725528","12.4695556176698","13.4159110067238","10.0292728047459","10.187919348142","12.7237253147348","9.66118501358641","11.0057080159312","12.7556950680875","11.5979848249111","11.9924211784234","14.8068743493872","13.2997849458396","14.2550431444155","15.9260948830904","19.0643724332315","17.0165380643252","14.4912388792245","15.561726454991","14.5807207561982","15.8101938599128","15.6535918082124","16.2112685675379","15.629103351586","15.8535047661871","19.4427753535685","19.5610676592397","18.871477613841","23.8265592935591","21.2539525168432","20.2509889197506","22.4785904568103","26.3124370675839","28.0874538136608","25.7693403925944","23.6771847065241","22.9888693418902","28.4289450992381","24.1521111507005","25.1441899954037","21.7133136937268","22.8371701772321","22.7261779161711","27.8563400059191","24.9405402595496","22.5554869569717","24.0437085118274","23.4429129749282","22.2140939375412","24.5223744016967","25.7052911327686","30.6566300506435","27.8671459235198","28.993852232951","28.1922171295875",
"Malta","MLT","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","44.1808649742388","45.5107610130047","46.5257294002961","57.8978177319676","74.6413700651091","73.6920087173953","75.4141801322071","76.9238344330666","73.5535287758768","79.3891825986364","80.9335661360345","72.5355257467701","61.5988576514419","59.8059920044725","62.4184568364333","64.5000320898411","64.3349193462749","69.5802382311618","70.4050054201698","72.1342272825854","75.8336262449983","77.3719647445128","81.7595778593911","84.8121839900987","85.9618426185406","126.670440510162","114.09826861892","110.165970663182","109.423652706986","111.684112974888","120.249130476592","108.644961191355","113.402295694212","107.522220060292","103.127374509703","103.57952894727","123.401683758995","129.244312558406","148.495053270138","147.022002969276","150.946741225052","160.586339185438","163.119971699003","155.972434376307","149.812515088131","154.618155592318","157.801342945413","158.096995084835","160.702900359333","163.818082515006","173.802493124355","166.177307149835","165.987107779132","166.71263470966",
"Myanmar","MMR","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa (excluding high income)","MNA","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","21.8861209015768","22.0023717559678","21.853950282259","20.189492858814","21.0907898591389","21.150406694868","23.0930139464369","22.8487711878309","30.2619304622004","44.578420377933","38.8997900213105","37.5152964579222","33.955560282009","29.8552430370038","35.6077502426537","32.456390042128","24.9643340665042","24.7720513064126","22.0411231028964","20.4039860291727","18.146485309695","11.2587361521043","17.1726910489445","17.7863035905664","20.4594888139729","17.9038746156639","28.2964167569669","26.812309856096","25.215178158985","27.0084877118905","24.9911859057531","24.0114521473651","25.639841393564","22.3319042765137","26.6553257934054","31.4173595316201","27.8806700665875","30.8029738239983","31.3652234938612","34.3603174542096","38.2146305970268","38.9494188155244","38.1364088427489","39.087778576715","30.1347588622646","31.4206484443788","30.085013525956","29.6185981377738","29.30158638861","26.0169889609611","21.5695489813163","20.319599473401","24.2574831594164","29.5408258273097","26.5602406353135","19.5452834289656","24.8814209008131","29.6455508787855","31.6615170043891",
"Montenegro","MNE","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.8149918504193","38.4234543783926","35.3561171254814","30.6112461989977","42.02204717619","43.549124680302","40.5615430103488","43.0030106413678","39.5197484510197","34.3308663055307","37.0444051211325","42.3488436130938","43.6724829379562","41.3423600014394","40.143704803058","42.1180721256354","40.6006659735659","41.0551905042252","42.8750002680603","43.8466387797969","25.9966843090985","42.8343554419311","51.5328616489687","50.6854188677349",
"Mongolia","MNG","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","23.8708835766685","26.2587574699899","26.608171082902","29.1796125627318","26.7297489845069","30.1782086064988","30.8032971424286","28.4489884192401","22.486775667026","18.274701678859","54.0684598429743","28.9329932510884","59.3321899354297","44.6306935081674","40.5413721251054","35.5243256394436","52.6663450827481","47.8435145126418","50.1584406154075","53.9967514658612","50.3183409920047","50.7266159784407","52.3520495329451","60.7877749189501","58.7693837934602","59.443265077556","59.6144484321482","54.0170359170312","50.2779993278591","46.6789825837072","52.5535550456296","43.572151194252","38.8902374819196","52.2489986942277","44.1840502346828","50.872194055814","59.1666792670253","58.1647822769264","59.2172331806539","57.6603497340995","58.5488639540916","65.0613511558615","78.01458217291",
"Northern Mariana Islands","MNP","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.0436137071651","90.2340597255851","100.661157024793","95.8529688972667","83.7373737373737","66.8443496801706","51.9701810436635","39.2452830188679","41.927409261577","43.4842249657064","50.8042895442359","52.0725388601036","52.5240384615385","52.967032967033","71.7073170731707","69.2948717948718","50.7302075326672","42.3370025402202","14.9184149184149","","","",
"Mozambique","MOZ","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.99942390756827","9.15149242640735","8.24062733814367","10.5130414490251","11.3629850955478","11.8530098126603","10.7290915518166","9.93770455696389","8.88401717701669","11.2856851913847","18.7397822798285","21.4699466720227","22.8118539424611","26.3746134140712","27.8677637269046","28.0396818491761","28.3208398689763","27.3462655617765","27.9834214693156","29.3682327373567","31.3789002672832","30.0174391521977","27.9938072708211","32.7890372970921","32.5722935328402","35.3819373953665","41.043463320554","45.5310358379472","37.1420563594711","32.7898734688009","40.3504985251714","52.5438275653088","",
"Mauritania","MRT","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","11.3673587083335","11.5214039589457","19.9744823536221","34.5128646230847","33.447629596864","34.0842903716963","32.9818435673781","30.1240062441434","30.788510379358","32.3516517536292","31.8823342991491","38.2274599487988","37.1243773533904","38.283783303014","30.4713693899091","30.0785687037233","25.9844980008032","26.4495256306711","26.3059243346107","29.189413651331","35.7238153957501","31.7587870430214","36.2554965512744","36.13663954508","47.4893288119505","44.5122240146249","38.9126905382483","39.8474077155972","39.5017358674677","36.1799681237962","27.5406319159128","22.3719635407048","25.3609346029927","34.6996283091059","41.4864632067243","39.1634134688576","33.3920540663832","24.4591685594583","22.5691860382982","25.5171157140843","25.536995080516","24.7736084028423","19.1247721754728","23.2692575686957","26.7532470536875","42.3641033273967","40.5231617982886","41.6028504784511","37.2457483029123","45.7393481127116","50.1828096997874","48.2613552096143","45.5485992190976","37.3892007219428","30.1951447553349","33.9251405488546","34.5056775300947","36.5862504012937","42.3975240406607","41.406104283545","39.8560232643025","49.3333018262165","44.18000674018",
"Mauritius","MUS","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","50.0908762687889","48.1571916999571","42.6504217800195","42.1032733046191","50.4873017284164","44.131056344003","46.5291756509336","46.0229796950811","48.0233243596413","52.8151864779016","59.6987466431385","63.7075053816052","63.8648652789777","63.3503251024332","64.093927851606","61.4775475516451","58.516720972605","57.4687726189169","55.9691838666991","57.8783069273876","62.7408194898385","60.6455660412332","64.811113439","62.9550301414524","60.2825628484701","67.0837948469199","60.7898676078676","55.2631863215924","52.6147202557885","58.2403213454801","58.4439359267735","55.8674978743079","51.0705214350546","47.6771685929338","51.2376727919807","52.4441473837658","53.7921652730405","52.5729244775589","52.5246596111912","51.4978524051162","49.1740762253697","48.1551661058958","46.0962669509066","44.6671405250455","39.3497952654865","44.201734728189","55.3543979803709","53.2500253176988",
"Malawi","MWI","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malaysia","MYS","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","53.0685305148312","48.4713156990725","46.0421086992003","45.7183758459136","44.0820813484793","44.8950276243094","42.512729917905","40.9649661954518","43.2270720941638","47.2187555714031","45.5575281088849","40.4631416441528","36.0126582278481","41.4837365806762","48.3113133257503","45.5489879992835","51.8212568987004","50.1422387136673","49.0550599165919","56.014130622092","57.5448337960531","52.3388818495826","50.8730171408489","51.5274544318892","54.2690131992458","54.907706208855","56.2966170349471","62.8944934328174","66.4155028688968","71.3768494673724","74.4661197000361","77.8255528255528","75.983860049641","78.9202875826103","89.1507768813216","94.0891703712361","91.5761512146674","93.2894480029809","115.743725352436","121.311393650836","119.809708726968","110.402491356547","108.305302795051","106.943446148115","115.373337721075","112.898976779781","112.18548084399","106.168274866985","99.4995772447266","91.4167918670926","86.9302950693543","85.2554421085998","79.2999139255312","75.6290410302627","73.7934986257765","69.4486908970754","66.7754454542508","70.011742508597","68.554971419686","65.2777668428576","61.5779359054349","70.6240610300215","76.9501497302441","68.4184114249823",
"North America","NAC","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","6.8080856751177","6.64185771617132","6.82436924611371","8.04837101444653","9.69857969100215","9.5320378880624","9.35761774936035","9.05829562920323","9.37390431973313","10.2644278500555","11.3918396121694","11.0060031793741","9.9202105158351","9.12117388406889","9.1601261654416","8.59862003606292","8.54660490885388","9.02257601201139","10.0595288269708","10.4228591705962","10.7052236578958","11.003343627544","11.0999848106569","11.0860859158809","11.5944178312161","12.5251607921341","12.6702818280089","13.0508821592707","12.4589345224445","12.3994993945884","12.9775928659689","11.8274902417304","11.1561823326576","11.0656431585676","11.7890744133937","12.213807297976","12.813066304349","13.5750421890616","14.5308259679812","12.4697261214714","13.9888494774579","15.3416141462188","15.3459567498176","15.2204900897858","15.2155701624814","13.9473730804528","13.3743613823771","13.68452013639","13.843935175664","13.3480607298892","11.4913597601885","12.4185680304138","13.3647235999448","",
"Namibia","NAM","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","70.3881333166122","56.3904694866445","52.3573104260914","45.0459617630116","45.3666278500466","51.6164976727946","56.5237765731228","46.4692894515532","46.2575872136099","49.8699319483437","43.5604724111118","43.9971077302683","43.014892306127","46.6036118460817","44.1055786915466","44.6887659984029","45.404651214968","42.6459852331416","41.3699484261637","41.4303745101477","40.736150559887","41.0559430255954","46.1689000685777","43.4294440838332","39.797940206821","40.4085763351911","45.3668335484121","49.8552010266907","53.6534356342124","51.5631748119652","48.2819544785637","45.5397819208328","40.058338011922","37.5019849152538","39.017085209178","35.3708484097637","35.0094674181023","33.6208046258303","35.8825652135406","36.400882444122","33.6778689517423","31.956410900348","40.3451238393858","43.4122407992993",
"New Caledonia","NCL","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.4876237919829","16.9089199921216","13.7104833425977","13.1111497172908","13.5961768763712","15.5638092688604","15.3462781971239","16.4920122012602","15.7019100011629","18.433917555011","22.7808806145383","18.7087954532429","18.0560436990616","20.612272324034","21.9936875370641","21.4671958558995","23.8931284444354","27.3847247877213","18.5542331555049","15.4006566270318","20.1994749161539","20.0908245767248","17.758536514681","15.7230973660898","18.5861810873195","18.0691662889356","19.2654863869492","21.0077980936617","","","","","","",
"Niger","NER","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","7.10041073177265","8.12123514143341","9.28357491437059","9.31114997448992","9.26666052985036","9.48485101763618","12.4527143653732","8.42953560931158","7.97759855918966","9.3576559667712","10.7723830375582","12.3678397656615","14.2137063199685","15.5147694594512","12.2705630488031","19.2465293764928","22.2636539756868","19.6425919430317","22.5306478722601","28.5411485405869","24.5842225037173","24.1558241624055","20.9705721016811","20.8249206114142","22.9053264293439","20.6859523804412","20.0004246344954","20.8029218654525","18.2998821233711","16.5997149981006","15.0686349657165","12.017960053768","11.7816643385979","10.9092633875634","13.1410318962769","14.5380524628733","15.2959244617616","13.5378881783139","13.9700549614385","12.6556555877235","14.3397037015635","13.4558135151968","11.9188080478994","13.2742280973529","14.2585696095611","14.411416011146","13.8704426231817","13.0665385476229","13.1805095968022","14.977850620897","16.1844145982019","15.2895554371407","16.1005770719535","16.9790336020885","15.945862927875","14.2683699619368","12.1833388939158","12.8065412142116","11.2957371550569","10.7593769160532","9.73784560618977","9.99372066917064","8.52377989130102","8.82572044697118",
"Nigeria","NGA","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","9.24153046405216","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nicaragua","NIC","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","23.6529705284977","23.4018956188516","26.4315577006245","28.8242909284883","28.8739663468938","29.3005186669763","27.115170431526","26.4618925898161","26.6848685578443","24.3859582232446","26.7324008876369","26.2996898095","35.2892515392445","28.2103193660308","29.0748893382992","28.0427575160875","32.9947207313356","32.0913335247534","34.4096982244765","42.0245802111015","24.2288003565564","22.3441657136051","15.9788215068685","19.4003055985003","16.4430387120894","14.7661996358725","12.7763132744146","11.7706828687163","17.980878530468","32.5370110134318","24.9483592559642","21.82198401817","17.2512271307452","20.42792688032","13.1398768688125","16.0950862533839","16.8473581081537","19.4195451837514","19.3344405147071","18.5302795190448","20.1081658866931","19.0419108824493","18.8471358845682","20.704998914845","23.0598557398256","24.3821308946094","31.266934818829","33.0636505027346","34.470419557478","33.9816696387841","40.4668220601758","45.0169265724375","47.469485025787","45.2143233319461","45.0079927886564","40.0834610749855","38.8818761801074","41.338708120112","42.2773900941147","44.8045000879666","41.8937753581425","46.6173227650007","49.8468202738711","45.7986387940614",
"Netherlands","NLD","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","41.0509638140667","43.1424678090982","43.4063957695112","43.3636805090905","45.4143864002759","50.3816205172612","47.4893993380216","48.5562502748975","45.9445350110437","43.8650742085266","47.8612396490778","50.4206048203977","54.8934336399042","54.9040459607372","54.5920278873922","58.3984112693425","59.9046525914065","50.7858610786341","49.450765218981","51.7372820756899","55.0320189978486","54.4147454485233","55.1090141107791","53.3760697411376","52.6120824547177","54.7356507515775","57.2209730326782","57.3884657236126","60.3599551275451","59.3403416223893","59.9050205145199","66.0332693962704","63.2984076981661","60.148422487264","59.2841403248767","62.6742441704485","65.632085215917","68.1811183379922","68.7754574672546","69.7936334784718","62.2370135170171","69.8036724776943","75.5030683053513","79.5033738356974","79.880477786038","80.5779081541485","82.658896708444","79.5351647591471","83.391768024212","84.6834636757465","82.5377127008628","78.2654765043376","84.1052071763075","93.752223412679","84.9639198287183",
